NUMBERS;RECORDS
19669;WFDBRecords/20/206/JS20069
19670;WFDBRecords/20/206/JS20070
19671;WFDBRecords/20/206/JS20071
19672;WFDBRecords/20/206/JS20072
19673;WFDBRecords/20/206/JS20073
19674;WFDBRecords/20/206/JS20074
19675;WFDBRecords/20/206/JS20075
19676;WFDBRecords/20/206/JS20076
19677;WFDBRecords/20/206/JS20077
19678;WFDBRecords/20/206/JS20078
19679;WFDBRecords/20/206/JS20079
19680;WFDBRecords/20/206/JS20080
19681;WFDBRecords/20/206/JS20081
19682;WFDBRecords/20/206/JS20082
19683;WFDBRecords/20/206/JS20083
19684;WFDBRecords/20/206/JS20084
19685;WFDBRecords/20/206/JS20085
19686;WFDBRecords/20/206/JS20086
19687;WFDBRecords/20/206/JS20087
19688;WFDBRecords/20/206/JS20088
19689;WFDBRecords/20/206/JS20089
19690;WFDBRecords/20/206/JS20090
19691;WFDBRecords/20/206/JS20091
19692;WFDBRecords/20/206/JS20092
19693;WFDBRecords/20/206/JS20093
19694;WFDBRecords/20/206/JS20094
19695;WFDBRecords/20/206/JS20095
19696;WFDBRecords/20/206/JS20096
19697;WFDBRecords/20/206/JS20097
19698;WFDBRecords/20/206/JS20098
19699;WFDBRecords/20/206/JS20099
19700;WFDBRecords/20/207/JS20100
19701;WFDBRecords/20/207/JS20101
19702;WFDBRecords/20/207/JS20102
19703;WFDBRecords/20/207/JS20103
19704;WFDBRecords/20/207/JS20104
19705;WFDBRecords/20/207/JS20105
19706;WFDBRecords/20/207/JS20106
19707;WFDBRecords/20/207/JS20107
19708;WFDBRecords/20/207/JS20108
19709;WFDBRecords/20/207/JS20109
19710;WFDBRecords/20/207/JS20110
19711;WFDBRecords/20/207/JS20111
19712;WFDBRecords/20/207/JS20112
19713;WFDBRecords/20/207/JS20113
19714;WFDBRecords/20/207/JS20114
19715;WFDBRecords/20/207/JS20115
19716;WFDBRecords/20/207/JS20116
19717;WFDBRecords/20/207/JS20117
19718;WFDBRecords/20/207/JS20118
19719;WFDBRecords/20/207/JS20119
19720;WFDBRecords/20/207/JS20120
19721;WFDBRecords/20/207/JS20121
19722;WFDBRecords/20/207/JS20122
19723;WFDBRecords/20/207/JS20123
19724;WFDBRecords/20/207/JS20124
19725;WFDBRecords/20/207/JS20125
19726;WFDBRecords/20/207/JS20126
19727;WFDBRecords/20/207/JS20127
19728;WFDBRecords/20/207/JS20128
19729;WFDBRecords/20/207/JS20129
19730;WFDBRecords/20/207/JS20130
19731;WFDBRecords/20/207/JS20131
19732;WFDBRecords/20/207/JS20132
19733;WFDBRecords/20/207/JS20133
19734;WFDBRecords/20/207/JS20134
19735;WFDBRecords/20/207/JS20135
19736;WFDBRecords/20/207/JS20136
19737;WFDBRecords/20/207/JS20137
19738;WFDBRecords/20/207/JS20138
19739;WFDBRecords/20/207/JS20139
19740;WFDBRecords/20/207/JS20140
19741;WFDBRecords/20/207/JS20141
19742;WFDBRecords/20/207/JS20142
19743;WFDBRecords/20/207/JS20143
19744;WFDBRecords/20/207/JS20144
19745;WFDBRecords/20/207/JS20145
19746;WFDBRecords/20/207/JS20146
19747;WFDBRecords/20/207/JS20147
19748;WFDBRecords/20/207/JS20148
19749;WFDBRecords/20/207/JS20149
19750;WFDBRecords/20/207/JS20150
19751;WFDBRecords/20/207/JS20151
19752;WFDBRecords/20/207/JS20152
19753;WFDBRecords/20/207/JS20153
19754;WFDBRecords/20/207/JS20154
19755;WFDBRecords/20/207/JS20155
19756;WFDBRecords/20/207/JS20156
19757;WFDBRecords/20/207/JS20157
19758;WFDBRecords/20/207/JS20158
19759;WFDBRecords/20/207/JS20159
19760;WFDBRecords/20/207/JS20160
19761;WFDBRecords/20/207/JS20161
19762;WFDBRecords/20/207/JS20162
19763;WFDBRecords/20/207/JS20163
19764;WFDBRecords/20/207/JS20164
19765;WFDBRecords/20/207/JS20165
19766;WFDBRecords/20/207/JS20166
19767;WFDBRecords/20/207/JS20167
19768;WFDBRecords/20/207/JS20168
19769;WFDBRecords/20/207/JS20169
19770;WFDBRecords/20/207/JS20170
19771;WFDBRecords/20/207/JS20171
19772;WFDBRecords/20/207/JS20172
19773;WFDBRecords/20/207/JS20173
19774;WFDBRecords/20/207/JS20174
19775;WFDBRecords/20/207/JS20175
19776;WFDBRecords/20/207/JS20176
19777;WFDBRecords/20/207/JS20177
19778;WFDBRecords/20/207/JS20178
19779;WFDBRecords/20/207/JS20179
19780;WFDBRecords/20/207/JS20180
19781;WFDBRecords/20/207/JS20181
19782;WFDBRecords/20/207/JS20182
19783;WFDBRecords/20/207/JS20183
19784;WFDBRecords/20/207/JS20184
19785;WFDBRecords/20/207/JS20185
19786;WFDBRecords/20/207/JS20186
19787;WFDBRecords/20/207/JS20187
19788;WFDBRecords/20/207/JS20188
19789;WFDBRecords/20/207/JS20189
19790;WFDBRecords/20/207/JS20190
19791;WFDBRecords/20/207/JS20191
19792;WFDBRecords/20/207/JS20192
19793;WFDBRecords/20/207/JS20193
19794;WFDBRecords/20/207/JS20194
19795;WFDBRecords/20/207/JS20195
19796;WFDBRecords/20/207/JS20196
19797;WFDBRecords/20/207/JS20197
19798;WFDBRecords/20/207/JS20198
19799;WFDBRecords/20/207/JS20199
19800;WFDBRecords/20/208/JS20200
19801;WFDBRecords/20/208/JS20201
19802;WFDBRecords/20/208/JS20202
19803;WFDBRecords/20/208/JS20203
19804;WFDBRecords/20/208/JS20204
19805;WFDBRecords/20/208/JS20205
19806;WFDBRecords/20/208/JS20206
19807;WFDBRecords/20/208/JS20207
19808;WFDBRecords/20/208/JS20208
19809;WFDBRecords/20/208/JS20209
19810;WFDBRecords/20/208/JS20210
19811;WFDBRecords/20/208/JS20211
19812;WFDBRecords/20/208/JS20212
19813;WFDBRecords/20/208/JS20213
19814;WFDBRecords/20/208/JS20214
19815;WFDBRecords/20/208/JS20215
19816;WFDBRecords/20/208/JS20216
19817;WFDBRecords/20/208/JS20217
19818;WFDBRecords/20/208/JS20218
19819;WFDBRecords/20/208/JS20219
19820;WFDBRecords/20/208/JS20220
19821;WFDBRecords/20/208/JS20221
19822;WFDBRecords/20/208/JS20222
19823;WFDBRecords/20/208/JS20223
19824;WFDBRecords/20/208/JS20224
19825;WFDBRecords/20/208/JS20225
19826;WFDBRecords/20/208/JS20226
19827;WFDBRecords/20/208/JS20227
19828;WFDBRecords/20/208/JS20228
19829;WFDBRecords/20/208/JS20229
19830;WFDBRecords/20/208/JS20230
19831;WFDBRecords/20/208/JS20231
19832;WFDBRecords/20/208/JS20232
19833;WFDBRecords/20/208/JS20233
19834;WFDBRecords/20/208/JS20234
19835;WFDBRecords/20/208/JS20235
19836;WFDBRecords/20/208/JS20236
19837;WFDBRecords/20/208/JS20237
19838;WFDBRecords/20/208/JS20238
19839;WFDBRecords/20/208/JS20239
19840;WFDBRecords/20/208/JS20240
19841;WFDBRecords/20/208/JS20241
19842;WFDBRecords/20/208/JS20242
19843;WFDBRecords/20/208/JS20243
19844;WFDBRecords/20/208/JS20244
19845;WFDBRecords/20/208/JS20245
19846;WFDBRecords/20/208/JS20246
19847;WFDBRecords/20/208/JS20247
19848;WFDBRecords/20/208/JS20248
19849;WFDBRecords/20/208/JS20249
19850;WFDBRecords/20/208/JS20250
19851;WFDBRecords/20/208/JS20251
19852;WFDBRecords/20/208/JS20252
19853;WFDBRecords/20/208/JS20253
19854;WFDBRecords/20/208/JS20254
19855;WFDBRecords/20/208/JS20255
19856;WFDBRecords/20/208/JS20256
19857;WFDBRecords/20/208/JS20257
19858;WFDBRecords/20/208/JS20258
19859;WFDBRecords/20/208/JS20259
19860;WFDBRecords/20/208/JS20260
19861;WFDBRecords/20/208/JS20261
19862;WFDBRecords/20/208/JS20262
19863;WFDBRecords/20/208/JS20263
19864;WFDBRecords/20/208/JS20264
19865;WFDBRecords/20/208/JS20265
19866;WFDBRecords/20/208/JS20266
19867;WFDBRecords/20/208/JS20267
19868;WFDBRecords/20/208/JS20268
19869;WFDBRecords/20/208/JS20269
19870;WFDBRecords/20/208/JS20270
19871;WFDBRecords/20/208/JS20271
19872;WFDBRecords/20/208/JS20272
19873;WFDBRecords/20/208/JS20273
19874;WFDBRecords/20/208/JS20274
19875;WFDBRecords/20/208/JS20275
19876;WFDBRecords/20/208/JS20276
19877;WFDBRecords/20/208/JS20277
19878;WFDBRecords/20/208/JS20278
19879;WFDBRecords/20/208/JS20279
19880;WFDBRecords/20/208/JS20280
19881;WFDBRecords/20/208/JS20281
19882;WFDBRecords/20/208/JS20282
19883;WFDBRecords/20/208/JS20283
19884;WFDBRecords/20/208/JS20284
19885;WFDBRecords/20/208/JS20285
19886;WFDBRecords/20/208/JS20286
19887;WFDBRecords/20/208/JS20287
19888;WFDBRecords/20/208/JS20288
19889;WFDBRecords/20/208/JS20289
19890;WFDBRecords/20/208/JS20290
19891;WFDBRecords/20/208/JS20291
19892;WFDBRecords/20/208/JS20292
19893;WFDBRecords/20/208/JS20293
19894;WFDBRecords/20/208/JS20294
19895;WFDBRecords/20/208/JS20295
19896;WFDBRecords/20/208/JS20296
19897;WFDBRecords/20/208/JS20297
19898;WFDBRecords/20/208/JS20298
19899;WFDBRecords/20/208/JS20299
19900;WFDBRecords/20/209/JS20300
19901;WFDBRecords/20/209/JS20301
19902;WFDBRecords/20/209/JS20302
19903;WFDBRecords/20/209/JS20303
19904;WFDBRecords/20/209/JS20304
19905;WFDBRecords/20/209/JS20305
19906;WFDBRecords/20/209/JS20306
19907;WFDBRecords/20/209/JS20307
19908;WFDBRecords/20/209/JS20308
19909;WFDBRecords/20/209/JS20309
19910;WFDBRecords/20/209/JS20310
19911;WFDBRecords/20/209/JS20311
19912;WFDBRecords/20/209/JS20312
19913;WFDBRecords/20/209/JS20313
19914;WFDBRecords/20/209/JS20314
19915;WFDBRecords/20/209/JS20315
19916;WFDBRecords/20/209/JS20316
19917;WFDBRecords/20/209/JS20317
19918;WFDBRecords/20/209/JS20318
19919;WFDBRecords/20/209/JS20319
19920;WFDBRecords/20/209/JS20320
19921;WFDBRecords/20/209/JS20321
19922;WFDBRecords/20/209/JS20322
19923;WFDBRecords/20/209/JS20323
19924;WFDBRecords/20/209/JS20324
19925;WFDBRecords/20/209/JS20325
19926;WFDBRecords/20/209/JS20326
19927;WFDBRecords/20/209/JS20327
19928;WFDBRecords/20/209/JS20328
19929;WFDBRecords/20/209/JS20329
19930;WFDBRecords/20/209/JS20330
19931;WFDBRecords/20/209/JS20331
19932;WFDBRecords/20/209/JS20332
19933;WFDBRecords/20/209/JS20333
19934;WFDBRecords/20/209/JS20334
19935;WFDBRecords/20/209/JS20335
19936;WFDBRecords/20/209/JS20336
19937;WFDBRecords/20/209/JS20337
19938;WFDBRecords/20/209/JS20338
19939;WFDBRecords/20/209/JS20339
19940;WFDBRecords/20/209/JS20340
19941;WFDBRecords/20/209/JS20341
19942;WFDBRecords/20/209/JS20342
19943;WFDBRecords/20/209/JS20343
19944;WFDBRecords/20/209/JS20344
19945;WFDBRecords/20/209/JS20345
19946;WFDBRecords/20/209/JS20346
19947;WFDBRecords/20/209/JS20347
19948;WFDBRecords/20/209/JS20348
19949;WFDBRecords/20/209/JS20349
19950;WFDBRecords/20/209/JS20350
19951;WFDBRecords/20/209/JS20351
19952;WFDBRecords/20/209/JS20352
19953;WFDBRecords/20/209/JS20353
19954;WFDBRecords/20/209/JS20354
19955;WFDBRecords/20/209/JS20355
19956;WFDBRecords/20/209/JS20356
19957;WFDBRecords/20/209/JS20357
19958;WFDBRecords/20/209/JS20358
19959;WFDBRecords/20/209/JS20359
19960;WFDBRecords/20/209/JS20360
19961;WFDBRecords/20/209/JS20361
19962;WFDBRecords/20/209/JS20362
19963;WFDBRecords/20/209/JS20363
19964;WFDBRecords/20/209/JS20364
19965;WFDBRecords/20/209/JS20365
19966;WFDBRecords/20/209/JS20366
19967;WFDBRecords/20/209/JS20367
19968;WFDBRecords/20/209/JS20368
19969;WFDBRecords/20/209/JS20369
19970;WFDBRecords/20/209/JS20370
19971;WFDBRecords/20/209/JS20371
19972;WFDBRecords/20/209/JS20372
19973;WFDBRecords/20/209/JS20373
19974;WFDBRecords/20/209/JS20374
19975;WFDBRecords/20/209/JS20375
19976;WFDBRecords/20/209/JS20376
19977;WFDBRecords/20/209/JS20377
19978;WFDBRecords/20/209/JS20378
19979;WFDBRecords/20/209/JS20379
19980;WFDBRecords/20/209/JS20380
19981;WFDBRecords/20/209/JS20381
19982;WFDBRecords/20/209/JS20382
19983;WFDBRecords/20/209/JS20383
19984;WFDBRecords/20/209/JS20384
19985;WFDBRecords/20/209/JS20385
19986;WFDBRecords/20/209/JS20386
19987;WFDBRecords/20/209/JS20387
19988;WFDBRecords/20/209/JS20388
19989;WFDBRecords/20/209/JS20389
19990;WFDBRecords/20/209/JS20390
19991;WFDBRecords/20/209/JS20391
19992;WFDBRecords/20/209/JS20392
19993;WFDBRecords/20/209/JS20393
19994;WFDBRecords/20/209/JS20394
19995;WFDBRecords/20/209/JS20395
19996;WFDBRecords/20/209/JS20396
19997;WFDBRecords/20/209/JS20397
19998;WFDBRecords/20/209/JS20398
19999;WFDBRecords/20/209/JS20399
20000;WFDBRecords/21/210/JS20400
20001;WFDBRecords/21/210/JS20401
20002;WFDBRecords/21/210/JS20402
20003;WFDBRecords/21/210/JS20403
20004;WFDBRecords/21/210/JS20404
20005;WFDBRecords/21/210/JS20405
20006;WFDBRecords/21/210/JS20406
20007;WFDBRecords/21/210/JS20407
20008;WFDBRecords/21/210/JS20408
20009;WFDBRecords/21/210/JS20409
20010;WFDBRecords/21/210/JS20410
20011;WFDBRecords/21/210/JS20411
20012;WFDBRecords/21/210/JS20412
20013;WFDBRecords/21/210/JS20413
20014;WFDBRecords/21/210/JS20414
20015;WFDBRecords/21/210/JS20415
20016;WFDBRecords/21/210/JS20416
20017;WFDBRecords/21/210/JS20417
20018;WFDBRecords/21/210/JS20418
20019;WFDBRecords/21/210/JS20419
20020;WFDBRecords/21/210/JS20420
20021;WFDBRecords/21/210/JS20421
20022;WFDBRecords/21/210/JS20422
20023;WFDBRecords/21/210/JS20423
20024;WFDBRecords/21/210/JS20424
20025;WFDBRecords/21/210/JS20425
20026;WFDBRecords/21/210/JS20426
20027;WFDBRecords/21/210/JS20427
20028;WFDBRecords/21/210/JS20428
20029;WFDBRecords/21/210/JS20429
20030;WFDBRecords/21/210/JS20430
20031;WFDBRecords/21/210/JS20431
20032;WFDBRecords/21/210/JS20432
20033;WFDBRecords/21/210/JS20433
20034;WFDBRecords/21/210/JS20434
20035;WFDBRecords/21/210/JS20435
20036;WFDBRecords/21/210/JS20436
20037;WFDBRecords/21/210/JS20437
20038;WFDBRecords/21/210/JS20438
20039;WFDBRecords/21/210/JS20439
20040;WFDBRecords/21/210/JS20440
20041;WFDBRecords/21/210/JS20441
20042;WFDBRecords/21/210/JS20442
20043;WFDBRecords/21/210/JS20443
20044;WFDBRecords/21/210/JS20444
20045;WFDBRecords/21/210/JS20445
20046;WFDBRecords/21/210/JS20446
20047;WFDBRecords/21/210/JS20447
20048;WFDBRecords/21/210/JS20448
20049;WFDBRecords/21/210/JS20449
20050;WFDBRecords/21/210/JS20450
20051;WFDBRecords/21/210/JS20451
20052;WFDBRecords/21/210/JS20452
20053;WFDBRecords/21/210/JS20453
20054;WFDBRecords/21/210/JS20454
20055;WFDBRecords/21/210/JS20455
20056;WFDBRecords/21/210/JS20456
20057;WFDBRecords/21/210/JS20457
20058;WFDBRecords/21/210/JS20458
20059;WFDBRecords/21/210/JS20459
20060;WFDBRecords/21/210/JS20460
20061;WFDBRecords/21/210/JS20461
20062;WFDBRecords/21/210/JS20462
20063;WFDBRecords/21/210/JS20463
20064;WFDBRecords/21/210/JS20464
20065;WFDBRecords/21/210/JS20465
20066;WFDBRecords/21/210/JS20466
20067;WFDBRecords/21/210/JS20467
20068;WFDBRecords/21/210/JS20468
20069;WFDBRecords/21/210/JS20469
20070;WFDBRecords/21/210/JS20470
20071;WFDBRecords/21/210/JS20471
20072;WFDBRecords/21/210/JS20472
20073;WFDBRecords/21/210/JS20473
20074;WFDBRecords/21/210/JS20474
20075;WFDBRecords/21/210/JS20475
20076;WFDBRecords/21/210/JS20476
20077;WFDBRecords/21/210/JS20477
20078;WFDBRecords/21/210/JS20478
20079;WFDBRecords/21/210/JS20479
20080;WFDBRecords/21/210/JS20480
20081;WFDBRecords/21/210/JS20481
20082;WFDBRecords/21/210/JS20482
20083;WFDBRecords/21/210/JS20483
20084;WFDBRecords/21/210/JS20484
20085;WFDBRecords/21/210/JS20485
20086;WFDBRecords/21/210/JS20486
20087;WFDBRecords/21/210/JS20487
20088;WFDBRecords/21/210/JS20488
20089;WFDBRecords/21/210/JS20489
20090;WFDBRecords/21/210/JS20490
20091;WFDBRecords/21/210/JS20491
20092;WFDBRecords/21/210/JS20492
20093;WFDBRecords/21/210/JS20493
20094;WFDBRecords/21/210/JS20494
20095;WFDBRecords/21/210/JS20495
20096;WFDBRecords/21/210/JS20496
20097;WFDBRecords/21/210/JS20497
20098;WFDBRecords/21/210/JS20498
20099;WFDBRecords/21/210/JS20499
20100;WFDBRecords/21/211/JS20500
20101;WFDBRecords/21/211/JS20501
20102;WFDBRecords/21/211/JS20502
20103;WFDBRecords/21/211/JS20503
20104;WFDBRecords/21/211/JS20504
20105;WFDBRecords/21/211/JS20505
20106;WFDBRecords/21/211/JS20506
20107;WFDBRecords/21/211/JS20507
20108;WFDBRecords/21/211/JS20508
20109;WFDBRecords/21/211/JS20509
20110;WFDBRecords/21/211/JS20510
20111;WFDBRecords/21/211/JS20511
20112;WFDBRecords/21/211/JS20512
20113;WFDBRecords/21/211/JS20513
20114;WFDBRecords/21/211/JS20514
20115;WFDBRecords/21/211/JS20515
20116;WFDBRecords/21/211/JS20516
20117;WFDBRecords/21/211/JS20517
20118;WFDBRecords/21/211/JS20518
20119;WFDBRecords/21/211/JS20519
20120;WFDBRecords/21/211/JS20520
20121;WFDBRecords/21/211/JS20521
20122;WFDBRecords/21/211/JS20522
20123;WFDBRecords/21/211/JS20523
20124;WFDBRecords/21/211/JS20524
20125;WFDBRecords/21/211/JS20525
20126;WFDBRecords/21/211/JS20526
20127;WFDBRecords/21/211/JS20527
20128;WFDBRecords/21/211/JS20528
20129;WFDBRecords/21/211/JS20529
20130;WFDBRecords/21/211/JS20530
20131;WFDBRecords/21/211/JS20531
20132;WFDBRecords/21/211/JS20532
20133;WFDBRecords/21/211/JS20533
20134;WFDBRecords/21/211/JS20534
20135;WFDBRecords/21/211/JS20535
20136;WFDBRecords/21/211/JS20536
20137;WFDBRecords/21/211/JS20537
20138;WFDBRecords/21/211/JS20538
20139;WFDBRecords/21/211/JS20539
20140;WFDBRecords/21/211/JS20540
20141;WFDBRecords/21/211/JS20541
20142;WFDBRecords/21/211/JS20542
20143;WFDBRecords/21/211/JS20543
20144;WFDBRecords/21/211/JS20544
20145;WFDBRecords/21/211/JS20545
20146;WFDBRecords/21/211/JS20546
20147;WFDBRecords/21/211/JS20547
20148;WFDBRecords/21/211/JS20548
20149;WFDBRecords/21/211/JS20549
20150;WFDBRecords/21/211/JS20550
20151;WFDBRecords/21/211/JS20551
20152;WFDBRecords/21/211/JS20552
20153;WFDBRecords/21/211/JS20553
20154;WFDBRecords/21/211/JS20554
20155;WFDBRecords/21/211/JS20555
20156;WFDBRecords/21/211/JS20556
20157;WFDBRecords/21/211/JS20557
20158;WFDBRecords/21/211/JS20558
20159;WFDBRecords/21/211/JS20559
20160;WFDBRecords/21/211/JS20560
20161;WFDBRecords/21/211/JS20561
20162;WFDBRecords/21/211/JS20562
20163;WFDBRecords/21/211/JS20563
20164;WFDBRecords/21/211/JS20564
20165;WFDBRecords/21/211/JS20565
20166;WFDBRecords/21/211/JS20566
20167;WFDBRecords/21/211/JS20567
20168;WFDBRecords/21/211/JS20568
20169;WFDBRecords/21/211/JS20569
20170;WFDBRecords/21/211/JS20570
20171;WFDBRecords/21/211/JS20571
20172;WFDBRecords/21/211/JS20572
20173;WFDBRecords/21/211/JS20573
20174;WFDBRecords/21/211/JS20574
20175;WFDBRecords/21/211/JS20575
20176;WFDBRecords/21/211/JS20576
20177;WFDBRecords/21/211/JS20577
20178;WFDBRecords/21/211/JS20578
20179;WFDBRecords/21/211/JS20579
20180;WFDBRecords/21/211/JS20580
20181;WFDBRecords/21/211/JS20581
20182;WFDBRecords/21/211/JS20582
20183;WFDBRecords/21/211/JS20583
20184;WFDBRecords/21/211/JS20584
20185;WFDBRecords/21/211/JS20585
20186;WFDBRecords/21/211/JS20586
20187;WFDBRecords/21/211/JS20587
20188;WFDBRecords/21/211/JS20588
20189;WFDBRecords/21/211/JS20589
20190;WFDBRecords/21/211/JS20590
20191;WFDBRecords/21/211/JS20591
20192;WFDBRecords/21/211/JS20592
20193;WFDBRecords/21/211/JS20593
20194;WFDBRecords/21/211/JS20594
20195;WFDBRecords/21/211/JS20595
20196;WFDBRecords/21/211/JS20596
20197;WFDBRecords/21/211/JS20597
20198;WFDBRecords/21/211/JS20598
20199;WFDBRecords/21/211/JS20599
20200;WFDBRecords/21/212/JS20600
20201;WFDBRecords/21/212/JS20601
20202;WFDBRecords/21/212/JS20602
20203;WFDBRecords/21/212/JS20603
20204;WFDBRecords/21/212/JS20604
20205;WFDBRecords/21/212/JS20605
20206;WFDBRecords/21/212/JS20606
20207;WFDBRecords/21/212/JS20607
20208;WFDBRecords/21/212/JS20608
20209;WFDBRecords/21/212/JS20609
20210;WFDBRecords/21/212/JS20610
20211;WFDBRecords/21/212/JS20611
20212;WFDBRecords/21/212/JS20612
20213;WFDBRecords/21/212/JS20613
20214;WFDBRecords/21/212/JS20614
20215;WFDBRecords/21/212/JS20615
20216;WFDBRecords/21/212/JS20616
20217;WFDBRecords/21/212/JS20617
20218;WFDBRecords/21/212/JS20618
20219;WFDBRecords/21/212/JS20619
20220;WFDBRecords/21/212/JS20620
20221;WFDBRecords/21/212/JS20621
20222;WFDBRecords/21/212/JS20622
20223;WFDBRecords/21/212/JS20623
20224;WFDBRecords/21/212/JS20624
20225;WFDBRecords/21/212/JS20625
20226;WFDBRecords/21/212/JS20626
20227;WFDBRecords/21/212/JS20627
20228;WFDBRecords/21/212/JS20628
20229;WFDBRecords/21/212/JS20629
20230;WFDBRecords/21/212/JS20630
20231;WFDBRecords/21/212/JS20631
20232;WFDBRecords/21/212/JS20632
20233;WFDBRecords/21/212/JS20633
20234;WFDBRecords/21/212/JS20634
20235;WFDBRecords/21/212/JS20635
20236;WFDBRecords/21/212/JS20636
20237;WFDBRecords/21/212/JS20637
20238;WFDBRecords/21/212/JS20638
20239;WFDBRecords/21/212/JS20639
20240;WFDBRecords/21/212/JS20640
20241;WFDBRecords/21/212/JS20641
20242;WFDBRecords/21/212/JS20642
20243;WFDBRecords/21/212/JS20643
20244;WFDBRecords/21/212/JS20644
20245;WFDBRecords/21/212/JS20645
20246;WFDBRecords/21/212/JS20646
20247;WFDBRecords/21/212/JS20647
20248;WFDBRecords/21/212/JS20648
20249;WFDBRecords/21/212/JS20649
20250;WFDBRecords/21/212/JS20650
20251;WFDBRecords/21/212/JS20651
20252;WFDBRecords/21/212/JS20652
20253;WFDBRecords/21/212/JS20653
20254;WFDBRecords/21/212/JS20654
20255;WFDBRecords/21/212/JS20655
20256;WFDBRecords/21/212/JS20656
20257;WFDBRecords/21/212/JS20657
20258;WFDBRecords/21/212/JS20658
20259;WFDBRecords/21/212/JS20659
20260;WFDBRecords/21/212/JS20660
20261;WFDBRecords/21/212/JS20661
20262;WFDBRecords/21/212/JS20662
20263;WFDBRecords/21/212/JS20663
20264;WFDBRecords/21/212/JS20664
20265;WFDBRecords/21/212/JS20665
20266;WFDBRecords/21/212/JS20666
20267;WFDBRecords/21/212/JS20667
20268;WFDBRecords/21/212/JS20668
20269;WFDBRecords/21/212/JS20669
20270;WFDBRecords/21/212/JS20670
20271;WFDBRecords/21/212/JS20671
20272;WFDBRecords/21/212/JS20672
20273;WFDBRecords/21/212/JS20673
20274;WFDBRecords/21/212/JS20674
20275;WFDBRecords/21/212/JS20675
20276;WFDBRecords/21/212/JS20676
20277;WFDBRecords/21/212/JS20677
20278;WFDBRecords/21/212/JS20678
20279;WFDBRecords/21/212/JS20679
20280;WFDBRecords/21/212/JS20680
20281;WFDBRecords/21/212/JS20681
20282;WFDBRecords/21/212/JS20682
20283;WFDBRecords/21/212/JS20683
20284;WFDBRecords/21/212/JS20684
20285;WFDBRecords/21/212/JS20685
20286;WFDBRecords/21/212/JS20686
20287;WFDBRecords/21/212/JS20687
20288;WFDBRecords/21/212/JS20688
20289;WFDBRecords/21/212/JS20689
20290;WFDBRecords/21/212/JS20690
20291;WFDBRecords/21/212/JS20691
20292;WFDBRecords/21/212/JS20692
20293;WFDBRecords/21/212/JS20693
20294;WFDBRecords/21/212/JS20694
20295;WFDBRecords/21/212/JS20695
20296;WFDBRecords/21/212/JS20696
20297;WFDBRecords/21/212/JS20697
20298;WFDBRecords/21/212/JS20698
20299;WFDBRecords/21/212/JS20699
20300;WFDBRecords/21/213/JS20700
20301;WFDBRecords/21/213/JS20701
20302;WFDBRecords/21/213/JS20702
20303;WFDBRecords/21/213/JS20703
20304;WFDBRecords/21/213/JS20704
20305;WFDBRecords/21/213/JS20705
20306;WFDBRecords/21/213/JS20706
20307;WFDBRecords/21/213/JS20707
20308;WFDBRecords/21/213/JS20708
20309;WFDBRecords/21/213/JS20709
20310;WFDBRecords/21/213/JS20710
20311;WFDBRecords/21/213/JS20711
20312;WFDBRecords/21/213/JS20712
20313;WFDBRecords/21/213/JS20713
20314;WFDBRecords/21/213/JS20714
20315;WFDBRecords/21/213/JS20715
20316;WFDBRecords/21/213/JS20716
20317;WFDBRecords/21/213/JS20717
20318;WFDBRecords/21/213/JS20718
20319;WFDBRecords/21/213/JS20719
20320;WFDBRecords/21/213/JS20720
20321;WFDBRecords/21/213/JS20721
20322;WFDBRecords/21/213/JS20722
20323;WFDBRecords/21/213/JS20723
20324;WFDBRecords/21/213/JS20724
20325;WFDBRecords/21/213/JS20725
20326;WFDBRecords/21/213/JS20726
20327;WFDBRecords/21/213/JS20727
20328;WFDBRecords/21/213/JS20728
20329;WFDBRecords/21/213/JS20729
20330;WFDBRecords/21/213/JS20730
20331;WFDBRecords/21/213/JS20731
20332;WFDBRecords/21/213/JS20732
20333;WFDBRecords/21/213/JS20733
